id,name,url,image_url,group_name,sphere_name
1,Обустройство социально-бытовых объектов ПАО «ГМК «Норильский никель»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/obustrojstvo-socialno-bytovyh-obektov-pao-gmk-norilskij-nikel,https://ladzavod.ru/storage/app/uploads/public/67a/176/c15/67a176c15ff9b479708059.png,Производственные площадки и АКБ,Промышленное освещение
2,Освещение установки комплексной подготовки газа (УКПГ) «Коптевская». ООО «ННК-Саратовнефтегаздобыча»,https://ladzavod.ru/portfolio/neftegazovyj-kompleks-i-vzryvozashchishchennoe-oborudovanie/osveshchenie-ustanovki-kompleksnoj-podgotovki-gaza-ukpg-koptevskaya-ooo-nnk-saratovneftegazdobycha,https://ladzavod.ru/storage/app/uploads/public/67a/19c/f30/67a19cf30c2e9873375640.jpg,Нефтегазовый комплекс и взрывозащищенное оборудование,Взрывозащищенное оборудование
3,Строящийся склад хранения сыпучих ингредиентов ООО «Фабрика настоящего мороженого» ЗАО «Кореновский молочно-консервный комбинат» (ЗАО «КМКК») ТМ Коровкаиз Кореновки,https://ladzavod.ru/portfolio/osveshchenie-skladskih-prostranstv/stroyashchijsya-sklad-hraneniya-sypuchih-ingredientov-ooo-fabrika-nastoyashchego-morozhenogo-zao-korenovskij-molochno-konservnyj-kombinat-zao-kmkk-tm-korovkaiz-korenovki,https://ladzavod.ru/storage/app/uploads/public/67a/421/1b2/67a4211b2f48d720287829.jpg,Освещение складских пространств,Складские помещения
4,Освещение производственных площадей и прилегающих территорий ПАО «Магнитогорский металлургический комбинат» (ПАО «ММК»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-i-prilegayushchih-territorij-pao-magnitogorskij-metallurgicheskij-kombinat-pao-mmk,https://ladzavod.ru/storage/app/uploads/public/67a/b59/240/67ab59240b864626845362.jpg,Производственные площадки и АКБ,Промышленное освещение
5,Наружное и цеховое освещение. Ракетно-космическая корпорация «Энергия» им. С.П. Королёва,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/naruzhnoe-i-cehovoe-osveshchenie-raketno-kosmicheskaya-korporaciya-energiya-im-sp-korolyova,https://ladzavod.ru/storage/app/uploads/public/67a/b5a/262/67ab5a26265b5448347582.jpg,Производственные площадки и АКБ,Промышленное освещение
6,Поэтапная замена существующего освещения в цехах ПАО «Новолипецкий металлургический комбинат» (ПАО «НЛМК»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/poetapnaya-zamena-sushchestvuyushchego-osveshcheniya-v-cehah-pao-novolipeckij-metallurgicheskij-kombinat-pao-nlmk,https://ladzavod.ru/storage/app/uploads/public/67a/b5a/fe7/67ab5afe755f4738854623.jpg,Производственные площадки и АКБ,Тяжелые условия эксплуатации
7,"Инвест проект по техническому перевооружению Доменных печей №1, №2 и №5 ПАО «Северсталь»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/invest-proekt-po-tehnicheskomu-perevooruzheniyu-domennyh-pechej-1-2-i-5-pao-severstal,https://ladzavod.ru/storage/app/uploads/public/67a/dc3/ba1/67adc3ba10788540737798.jpg,Производственные площадки и АКБ,Промышленное освещение
8,Поэтапная замена существующего освещения в цехах ПАО «Новолипецкий металлургический комбинат» (ПАО «НЛМК»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/poetapnaya-zamena-sushchestvuyushchego-osveshcheniya-v-cehah-pao-novolipeckij-metallurgicheskij-kombinat-pao-nlmk,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/13d/67adc413d9120938522730.jpg,Производственные площадки и АКБ,Промышленное освещение
9,Мачтовое освещение территории ООО «Тихвинский ферохромный Завод» (ООО «ТФЗ»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/machtovoe-osveshchenie-territorii-ooo-tihvinskij-ferohromnyj-zavod-ooo-tfz,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/417/67adc441724bb245502220.jpg,Производственные площадки и АКБ,Промышленное освещение
10,Мощные светильники для ООО «Вагоноремонтное предприятие «Новотранс»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/moshchnye-svetilniki-dlya-ooo-vagonoremontnoe-predpriyatie-novotrans,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/5ae/67adc45aebf6a231633046.jpg,Производственные площадки и АКБ,Промышленное освещение
11,Освещение отвала фосфогипса. Промышленная площадка Балаковского филиала АО «Апатит»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-otvala-fosfogipsa-promyshlennaya-ploshchadka-balakovskogo-filiala-ao-apatit,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/733/67adc4733058f946442081.jpg,Производственные площадки и АКБ,Промышленное освещение
12,Цех металлообработки ООО «Уфагидромаш»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/ceh-metalloobrabotki-ooo-ufagidromash,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/8c5/67adc48c52bcb193711612.jpg,Производственные площадки и АКБ,Промышленное освещение
13,Угольные разрезы АО УК «Кузбассразрезуголь»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/ugolnye-razrezy-ao-uk-kuzbassrazrezugol,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/a3b/67adc4a3b3b29834632653.jpg,Производственные площадки и АКБ,Промышленное освещение
14,Завод химических удобрений ООО «Инвестхимагро»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/zavod-himicheskih-udobrenij-ooo-investhimagro,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/bee/67adc4beecb05329407532.jpg,Производственные площадки и АКБ,Промышленное освещение
15,Промышленное освещение АО «Эй Джи Си Борский стекольный завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/promyshlennoe-osveshchenie-ao-ej-dzhi-si-borskij-stekolnyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/dc1/67adc4dc15f8d398173534.jpg,Производственные площадки и АКБ,Промышленное освещение
16,"Реконструкция освещения завод «ЯрПиво», ООО «Пивоваренная компания «Балтика»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/rekonstrukciya-osveshcheniya-zavod-yarpivo-ooo-pivovarennaya-kompaniya-baltika,https://ladzavod.ru/storage/app/uploads/public/67a/dc4/fba/67adc4fbae7de347386158.jpg,Производственные площадки и АКБ,Промышленное освещение
17,"Освещение производственных помещений, складов, наружное в том числе КПП. Завод по производству зерновых (висковых) дистилятов с спиртохранилищем ОАО «Ариант спиритс»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-pomeshchenij-skladov-naruzhnoe-v-tom-chisle-kpp-zavod-po-proizvodstvu-zernovyh-viskovyh-distilyatov-s-spirtohranilishchem-oao-ariant-spirits,https://ladzavod.ru/storage/app/uploads/public/67a/dc5/146/67adc5146eb3a766294825.jpg,Производственные площадки и АКБ,Промышленное освещение
18,Строительство цеха хранения и переработки ООО «Грин Рэй Кубань» (Green Ray),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/stroitelstvo-ceha-hraneniya-i-pererabotki-ooo-grin-rej-kuban-green-ray,https://ladzavod.ru/storage/app/uploads/public/67a/dc5/335/67adc53352e13512725578.jpg,Производственные площадки и АКБ,Промышленное освещение
19,Наружное освещение мокрой газоочистки ПАО «Косогорский Металлургический Завод» (ПАО «КМЗ»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/naruzhnoe-osveshchenie-mokroj-gazoochistki-pao-kosogorskij-metallurgicheskij-zavod-pao-kmz,https://ladzavod.ru/storage/app/uploads/public/67a/dc5/689/67adc56897226996309878.jpg,Производственные площадки и АКБ,Промышленное освещение
20,Строительство содового завода АО «Новотроицкий завод хромовых соединений» (АО «НЗХС»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/stroitelstvo-sodovogo-zavoda-ao-novotroickij-zavod-hromovyh-soedinenij-ao-nzhs,https://ladzavod.ru/storage/app/uploads/public/67a/dc5/7f2/67adc57f2d9b5349507368.png,Производственные площадки и АКБ,Промышленное освещение
21,Завод монтажной пены ООО «Люксполихим»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/zavod-montazhnoj-peny-ooo-lyukspolihim,https://ladzavod.ru/storage/app/uploads/public/67a/dc5/996/67adc5996ee0e967229723.png,Производственные площадки и АКБ,Промышленное освещение
22,Поэтапная замена существующего освещения в цехах ПАО «Новолипецкий металлургический комбинат» (ПАО «НЛМК»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/poetapnaya-zamena-sushchestvuyushchego-osveshcheniya-v-cehah-pao-novolipeckij-metallurgicheskij-kombinat-pao-nlmk,https://ladzavod.ru/storage/app/uploads/public/67a/dc5/b1a/67adc5b1a62ee658944311.png,Производственные площадки и АКБ,Промышленное освещение
23,Модернизация системы освещения приборами высокой мощности на территории разреза «Пермяковский»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-sistemy-osveshcheniya-priborami-vysokoj-moshchnosti-na-territorii-razreza-permyakovskij,https://ladzavod.ru/storage/app/uploads/public/67a/dc5/f88/67adc5f88effd486663177.png,Производственные площадки и АКБ,Промышленное освещение
24,Модернизация турбоагрегатов ТЭЦ-9 ПАО «Т Плюс»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-turboagregatov-tec-9-pao-t-plyus,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/179/67adc6179f267482478976.png,Производственные площадки и АКБ,Промышленное освещение
25,"Реконструкция внутреннего и наружного освещения «Курская АЭС-1», Филиал АО «Концерн Росэнергоатом»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/rekonstrukciya-vnutrennego-i-naruzhnogo-osveshcheniya-kurskaya-aes-1-filial-ao-koncern-rosenergoatom,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/2c6/67adc62c6662d625943039.png,Производственные площадки и АКБ,Промышленное освещение
26,Реконструкция и модернизация «Ставропольская ГРЭС»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/rekonstrukciya-i-modernizaciya-stavropolskaya-gres,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/408/67adc6408efcb326894420.png,Производственные площадки и АКБ,Промышленное освещение
27,Реконструкция цеха сборки а/д машин ССЦ ЗАО «Челябинские Строительно-дорожные машины» (ЗАО «ЧСДМ»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/rekonstrukciya-ceha-sborki-a-d-mashin-ssc-zao-chelyabinskie-stroitelno-dorozhnye-mashiny-zao-chsdm,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/573/67adc6573abb5148700357.png,Производственные площадки и АКБ,Промышленное освещение
28,Замена традиционного освещения в производственных помещениях АО «Копейский машзавод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/zamena-tradicionnogo-osveshcheniya-v-proizvodstvennyh-pomeshcheniyah-ao-kopejskij-mashzavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/6ae/67adc66ae88db390030498.png,Производственные площадки и АКБ,Промышленное освещение
29,"Освещение Красноярской ТЭЦ-1, ТЭЦ-3, ООО «Сибирская генерирующая компания»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-krasnoyarskoj-tec-1-tec-3-ooo-sibirskaya-generiruyushchaya-kompaniya,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/7e3/67adc67e352d4498801013.png,Производственные площадки и АКБ,Промышленное освещение
30,Внутренне освещение энергоблоков строящейся АЭС «Руппур»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/vnutrenne-osveshchenie-energoblokov-stroyashchejsya-aes-ruppur,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/9aa/67adc69aa9c52841833203.png,Производственные площадки и АКБ,Промышленное освещение
31,Предприятие по переработке молока ООО «Уфагормолзавод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/predpriyatie-po-pererabotke-moloka-ooo-ufagormolzavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/aad/67adc6aade362892358007.png,Производственные площадки и АКБ,Промышленное освещение
32,Завод по производству стальной футеровки (броневые листы) ООО «СтилАрмор»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/zavod-po-proizvodstvu-stalnoj-futerovki-bronevye-listy-ooo-stilarmor,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/c86/67adc6c86436d267843081.png,Производственные площадки и АКБ,Промышленное освещение
33,Строительство дробильно-сортировочной установки ДСУ ООО «Варнеский дробильно-сортировочный комплекс»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/stroitelstvo-drobilno-sortirovochnoj-ustanovki-dsu-ooo-varneskij-drobilno-sortirovochnyj-kompleks,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/df4/67adc6df4ad2a832263226.png,Производственные площадки и АКБ,Промышленное освещение
34,Освещение цехов ПАО «ЧМК «Мечел»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-cehov-pao-chmk-mechel,https://ladzavod.ru/storage/app/uploads/public/67a/dc6/f68/67adc6f68bac3207930013.png,Производственные площадки и АКБ,Промышленное освещение
35,Освещение Агрокомплекса «Ногинский»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-agrokompleksa-noginskij,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/0a9/67adc70a9f3b2783156708.png,Производственные площадки и АКБ,Промышленное освещение
36,Мойки самообслуживания на заправках города и области ООО ТД «Нефтьмагистраль»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/mojki-samoobsluzhivaniya-na-zapravkah-goroda-i-oblasti-ooo-td-neftmagistral,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/1d2/67adc71d21165305006216.png,Производственные площадки и АКБ,Промышленное освещение
37,Освещение завода по металлообработке АО «Механический завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-zavoda-po-metalloobrabotke-ao-mehanicheskij-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/33f/67adc733f3e99841451010.png,Производственные площадки и АКБ,Промышленное освещение
38,"ООО «Завод лабораторной мебели «Эксперт», г. Псков (крупнейших производителей специализированной лабораторной мебели на территории СНГ)",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/ooo-zavod-laboratornoj-mebeli-ekspert-g-pskov-krupnejshih-proizvoditelej-specializirovannoj-laboratornoj-mebeli-na-territorii-sng,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/4cc/67adc74cca09f255161138.png,Производственные площадки и АКБ,Промышленное освещение
39,Освещение производственных площадей Невинномысская ГРЭС,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-nevinnomysskaya-gres,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/641/67adc7641919c376259219.png,Производственные площадки и АКБ,Промышленное освещение
40,Освещение Малмыжский ГОК,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-malmyzhskij-gok,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/798/67adc779874a4591329015.png,Производственные площадки и АКБ,Промышленное освещение
41,Освещение ФГУП Производственное объединение «МАЯК» предприятие госкорпорации «РОСАТОМ»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-fgup-proizvodstvennoe-obedinenie-mayak-predpriyatie-goskorporacii-rosatom,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/9a9/67adc79a90631983664842.png,Производственные площадки и АКБ,Промышленное освещение
42,Освещение ЗАО «Южуралзолото»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-zao-yuzhuralzoloto,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/b0a/67adc7b0a47c3680625255.png,Производственные площадки и АКБ,Промышленное освещение
43,Освещение производственных площадей ООО «Хенкель Рус»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-ooo-henkel-rus,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/c42/67adc7c42e299609750226.png,Производственные площадки и АКБ,Промышленное освещение
44,Освещение Ростовской АЭС,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-rostovskoj-aes,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/dae/67adc7daea2b8583873362.png,Производственные площадки и АКБ,Промышленное освещение
45,"Освещение цехов ОАО «Лебединский ГОК», Холдинг «Металлоинвест»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-cehov-oao-lebedinskij-gok-holding-metalloinvest,https://ladzavod.ru/storage/app/uploads/public/67a/dc7/f3b/67adc7f3bc9d7648228944.png,Производственные площадки и АКБ,Промышленное освещение
46,Многолетние поставки для нужд АО «Великолукский опытный машиностроительный завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/mnogoletnie-postavki-dlya-nuzhd-ao-velikolukskij-opytnyj-mashinostroitelnyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/07e/67adc807ebeb9982921369.png,Производственные площадки и АКБ,Промышленное освещение
47,Освещение Белорусская АЭС,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-belorusskaya-aes,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/1bb/67adc81bb52b3827784204.png,Производственные площадки и АКБ,Промышленное освещение
48,Высокомощное осветительное оборудование для нужд АО «ЕВРАЗ Нижнетагильский металлургический комбинат» (АО «ЕВРАЗ НТМК»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/vysokomoshchnoe-osvetitelnoe-oborudovanie-dlya-nuzhd-ao-evraz-nizhnetagilskij-metallurgicheskij-kombinat-ao-evraz-ntmk,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/35b/67adc835b051f086352678.png,Производственные площадки и АКБ,Промышленное освещение
49,Освещение Тюменской ТЭЦ-1,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-tyumenskoj-tec-1,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/466/67adc8466dffb969380303.png,Производственные площадки и АКБ,Промышленное освещение
50,Освещение Челябинской ТЭЦ-3,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-chelyabinskoj-tec-3,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/579/67adc8579b490409926660.png,Производственные площадки и АКБ,Промышленное освещение
51,Освещение Аргаяшской ТЭЦ,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-argayashskoj-tec,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/6e7/67adc86e721c0167479095.png,Производственные площадки и АКБ,Промышленное освещение
52,Освещение производственных площадей ОАО «Кирскабель»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-oao-kirskabel,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/7ea/67adc87ea8aac857746006.png,Производственные площадки и АКБ,Промышленное освещение
53,Модернизация освещения Балаковской АЭС,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-osveshcheniya-balakovskoj-aes,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/940/67adc8940e603419496853.png,Производственные площадки и АКБ,Промышленное освещение
54,Освещение ОАО «Лужский абразивный завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-oao-luzhskij-abrazivnyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/abb/67adc8abb1f59213361935.png,Производственные площадки и АКБ,Промышленное освещение
55,Освещение маслоэкстракционного завода ООО «Чишминское»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-masloekstrakcionnogo-zavoda-ooo-chishminskoe,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/c0b/67adc8c0b83cd475400760.png,Производственные площадки и АКБ,Промышленное освещение
56,Освещение производственных площадей АО «Борский трубный завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-ao-borskij-trubnyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/d67/67adc8d67a588781384936.png,Производственные площадки и АКБ,Промышленное освещение
57,Освещение элеватора маслоэкстракционного завода ООО «Элеватор»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-elevatora-masloekstrakcionnogo-zavoda-ooo-elevator,https://ladzavod.ru/storage/app/uploads/public/67a/dc8/ebe/67adc8ebe0551482620976.png,Производственные площадки и АКБ,Промышленное освещение
58,Освещение производственных площадей ОАО «Завод №9 Артиллерийский»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-oao-zavod-9-artillerijskij,https://ladzavod.ru/storage/app/uploads/public/67a/dc9/002/67adc900252a6238536407.png,Производственные площадки и АКБ,Промышленное освещение
59,Освещение производственных площадей и прилегающей территории ЗАО «Шадринский автоагрегатный завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-i-prilegayushchej-territorii-zao-shadrinskij-avtoagregatnyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dc9/176/67adc9176cde2500518426.png,Производственные площадки и АКБ,Промышленное освещение
